"names","scores","logfoldchanges","pvals","pvals_adj","group"
"Clec2i",29.935282,2.9929647,1.00091606685757e-186,4.86683638376678e-186,"B cell"
"Bach2",29.905155,2.1411912,7.7698623088623e-187,3.77932401123942e-186,"B cell"
"Dock10",29.894993,1.6358442,3.28474236852924e-187,1.6016426799403e-186,"B cell"
"Mir703",29.791962,0.97687995,1.20804300430034e-186,5.86781809590546e-186,"B cell"
"Rabep2",29.722807,2.362827,1.53891063034972e-184,7.41799684387066e-184,"B cell"
"Gimap8",29.707647,2.0382667,8.45218970448637e-185,4.07702470118346e-184,"B cell"
"Trmt112",29.523771,0.8199114,8.60436268425006e-184,4.13466803339472e-183,"B cell"
"Inpp5d",29.445568,2.0778863,1.46318642911926e-181,6.96376693325444e-181,"B cell"
"Gimap5",29.41916,1.5458214,4.10225976316891e-182,1.95707875815882e-181,"B cell"
"Rbm38",29.375216,1.5870987,4.24672664484457e-181,2.01289348392514e-180,"B cell"
"Slc15a4",29.33559,2.074791,3.82335728660369e-180,1.80057363960792e-179,"B cell"
"Fam105b",29.309593,1.5818479,2.91626922188568e-180,1.37664916371212e-179,"B cell"
"BC035044",29.279955,2.3905702,1.8459883139703e-179,8.66711747682313e-179,"B cell"
"Sp100",29.220327,1.8462018,4.0139377187797e-179,1.88331739073584e-178,"B cell"
"Eif3m",29.19582,0.738431,3.68233257412567e-180,1.73533350590398e-179,"B cell"
"Tec",29.099148,2.8352518,4.5674033389627e-177,2.12367474554775e-176,"B cell"
"Itga4",29.096802,1.5459102,3.08323802282046e-178,1.44177885507839e-177,"B cell"
"Samd9l",29.043087,1.3428386,1.50587375045023e-177,7.01816822230251e-177,"B cell"
"Fam129c",29.021915,4.484304,8.06816915780956e-176,3.73146122411518e-175,"B cell"
"Gpcpd1",28.940466,1.4701492,3.51361437371964e-176,1.62717983022459e-175,"B cell"
"Stk24",28.911144,1.1087017,3.36871540657831e-176,1.56059524708741e-175,"B cell"
"Sh3kbp1",28.897114,1.1975332,5.0245216789823e-176,2.32611793458971e-175,"B cell"
"Cox7a2l",28.870228,0.5123288,4.01999193558824e-177,1.86977306165466e-176,"B cell"
"Anp32a",28.850492,0.71038765,1.72697945407374e-176,8.00842137913409e-176,"B cell"
"Gdi2",28.758291,0.64087677,3.25775456262262e-175,1.50368704463758e-174,"B cell"
"H2-M3",28.738157,1.6328895,9.52655877040448e-174,4.3538813080368e-173,"B cell"
"Il10ra",28.731962,2.3045838,3.07839119784319e-173,1.40321820121726e-172,"B cell"
"Clta",28.710798,0.5601717,6.71330553924786e-175,3.08843114381591e-174,"B cell"
"Trim12c",28.678822,1.6816089,5.32823814615142e-173,2.42558545561066e-172,"B cell"
"Hn1",28.633675,0.75398266,6.84881248602873e-174,3.13522915547537e-173,"B cell"
"Ncl",28.623703,0.6525592,1.45188586140635e-173,6.62896132392187e-173,"B cell"
"Rftn1",28.547192,1.6547896,1.20809528207122e-171,5.47635767558235e-171,"B cell"
"Zcchc7",28.343199,1.3695636,2.14409927356314e-169,9.62528409779829e-169,"B cell"
"Apbb1ip",28.298574,1.245426,3.02539066023359e-169,1.35640783836109e-168,"B cell"
"Ppp1r16b",28.282785,1.5953683,7.77598603946111e-169,3.47845442337205e-168,"B cell"
"H2-DMb2",28.27841,5.2317157,2.1293534853706e-167,9.48567355835013e-167,"B cell"
"Sub1",28.182114,0.5150776,4.43914508522571e-169,1.98897131417532e-168,"B cell"
"Pml",28.027401,1.9657615,2.0113687037469e-165,8.90593629925591e-165,"B cell"
"Tpr",27.963335,0.81908876,9.06704731142818e-166,4.01854077116815e-165,"B cell"
"Myo1g",27.912981,1.7054138,2.35335444650897e-164,1.03739858295919e-163,"B cell"
"Fam69a",27.873049,1.6759458,8.04946224004247e-164,3.53825588391636e-163,"B cell"
"Dapp1",27.856535,1.979067,1.9718248616611e-163,8.64832195941529e-163,"B cell"
"Ero1lb",27.833067,2.5209658,5.47798072326003e-163,2.40034528323899e-162,"B cell"
"S1pr1",27.76466,1.1747022,7.83146199983895e-164,3.44351808274662e-163,"B cell"
"Snrnp25",27.592728,1.6940125,1.37753082365051e-160,5.96102163383239e-160,"B cell"
"Hspe1",27.591661,0.5871353,3.17294107906276e-162,1.38639399754026e-161,"B cell"
"Fbl",27.569855,0.90644634,3.21665103996039e-161,1.39628933979696e-160,"B cell"
"Cmtm7",27.457148,0.9849603,4.44716834780433e-160,1.91668825293449e-159,"B cell"
"D10Wsu52e",27.340836,0.9875015,1.53275242554144e-158,6.56738889380191e-158,"B cell"
"Fcgr2b",27.253546,1.8854179,4.11684836795431e-157,1.75476565003956e-156,"B cell"
"Tgfb1",27.237707,0.8134389,6.49024805001598e-158,2.77575247632174e-157,"B cell"
"Gimap9",27.204803,1.4468806,6.44131712964417e-157,2.74135052772169e-156,"B cell"
"Ablim1",27.160616,0.96360093,6.9632547929231e-157,2.96167033218095e-156,"B cell"
"Scaf11",27.04254,0.969273,3.181588617252e-155,1.3433695826741e-154,"B cell"
"D930015E06Rik",27.037235,2.5467486,3.10797304100596e-154,1.30634337873925e-153,"B cell"
"Casp1",27.013681,2.148172,3.5312079538602e-154,1.4824471027047e-153,"B cell"
"Pnn",26.996061,0.9470176,6.61954524834427e-155,2.7899088526249e-154,"B cell"
"Gngt2",26.96941,1.0781716,4.63640566805633e-155,1.95586070621249e-154,"B cell"
"Tmem163",26.959034,3.7296636,3.63778017044564e-153,1.52259584343878e-152,"B cell"
"Plekho1",26.887266,1.695413,3.72068089531157e-153,1.55682593157897e-152,"B cell"
"Cyth1",26.804081,1.3352422,2.07399690732439e-152,8.64693349711377e-152,"B cell"
"Myl4",26.8028,3.0173125,1.17762487087398e-151,4.89218616157464e-151,"B cell"
"Aim2",26.731705,2.6429467,6.32165275063364e-151,2.61760047416927e-150,"B cell"
"Gm9320",26.692411,0.99930257,1.44317483197228e-151,5.9882077007112e-151,"B cell"
"Vav1",26.624615,1.6161236,2.76645704604981e-150,1.14109180853509e-149,"B cell"
"Add3",26.619373,1.018511,1.30080293730533e-150,5.38141981878976e-150,"B cell"
"Phgdh",26.351112,1.450841,1.31272849100773e-147,5.36538265511411e-147,"B cell"
"Slc38a1",26.281958,1.7685094,1.52626591392834e-146,6.19631023266153e-146,"B cell"
"Ddx41",26.228104,1.4034063,3.87612244436023e-146,1.57087337839705e-145,"B cell"
"A930005H10Rik",26.086313,1.5645243,1.31356836020285e-144,5.30034351953156e-144,"B cell"
"Eif3k",26.060078,0.5024001,2.41857825084869e-145,9.77897990998102e-145,"B cell"
"Plekhm3",26.058704,2.2353237,5.95576709250181e-144,2.39902296570364e-143,"B cell"
"Ap1s3",25.999048,2.7258701,3.87821418229249e-143,1.55631650711138e-142,"B cell"
"Pafah1b3",25.94688,1.5990185,5.3880522630071e-143,2.16034203782609e-142,"B cell"
"Rapgef4",25.92992,1.6629759,4.61949631118597e-143,1.85272279308614e-142,"B cell"
"Gm15987",25.870184,3.770166,1.26874782512679e-141,5.05212770983697e-141,"B cell"
"Mycbp2",25.848473,0.85640633,1.33541422762553e-142,5.33897227535181e-142,"B cell"
"Pdcd2l",25.815754,1.7974257,1.38319992560741e-141,5.5015789041088e-141,"B cell"
"Ttpal",25.805567,2.0715826,2.24497722234788e-141,8.92413703949309e-141,"B cell"
"Card11",25.782885,2.773908,5.7707234092805e-141,2.28677029833743e-140,"B cell"
"5430427O19Rik",25.771204,3.2757585,1.0691927440927e-140,4.22607387578491e-140,"B cell"
"AI467606",25.702211,1.4306566,1.05547922155759e-140,4.1742404100293e-140,"B cell"
"Rasa3",25.590525,1.6247791,2.34901126300933e-139,9.24267546420374e-139,"B cell"
"Evi2b",25.570345,1.6243289,3.72108411864456e-139,1.46331107388844e-138,"B cell"
"Jakmip1",25.534899,2.0215316,1.0674423439286e-138,4.18823699826101e-138,"B cell"
"AI662270",25.496576,1.2053066,8.31606712517071e-139,3.26474817962497e-138,"B cell"
"Fam55c",25.42747,2.2025619,1.75894455420241e-137,6.86466698599713e-137,"B cell"
"Adrbk1",25.415104,1.19997,8.76067426962982e-138,3.42384465209199e-137,"B cell"
"Ebf1",25.412773,1.7560372,1.40907535590083e-137,5.50076781533805e-137,"B cell"
"Hnrnpk",25.40591,0.54661536,2.01568840161612e-138,7.90211158515856e-138,"B cell"
"Rabgap1l",25.35801,1.2464938,3.88672583912335e-137,1.51433278495483e-136,"B cell"
"Nckap1l",25.319273,1.7918515,1.72806698396749e-136,6.714044232155e-136,"B cell"
"Rbm25",25.296202,0.7797788,6.58055462252005e-137,2.561742195193e-136,"B cell"
"Prpf38b",25.272518,0.94854355,1.62870537721181e-136,6.33152961635454e-136,"B cell"
"Myl12b",25.174952,0.6028368,5.71985121592833e-136,2.21676082341142e-135,"B cell"
"Pqbp1",25.129087,1.037348,5.90881259374355e-135,2.28110316465624e-134,"B cell"
"Eif4a2",25.123253,0.5318267,1.81387723633755e-135,7.01416250195974e-135,"B cell"
"Trp53",25.084173,0.88048357,1.06299576010167e-134,4.09688925148818e-134,"B cell"
"Ppp3cc",25.069248,1.9635241,6.62201556742223e-134,2.53813542714991e-133,"B cell"
"Ddx39",24.929771,1.2435879,7.86993169942002e-133,3.0065126011972e-132,"B cell"
"St6gal1",24.889477,1.9762852,4.44308369710674e-132,1.68902698381821e-131,"B cell"
"Gm4902",24.84863,1.7114614,7.86790607025311e-132,2.9860719848417e-131,"B cell"
"Bcl2a1b",24.824001,1.3819897,2.90603228439224e-132,1.10683653710053e-131,"B cell"
"Dnase2a",24.800974,1.8842732,3.59356261577079e-131,1.35903246873527e-130,"B cell"
"Dgkd",24.798668,1.6243532,2.89522470710426e-131,1.09582444664487e-130,"B cell"
"Nfkbie",24.539545,1.710722,1.12897207245572e-128,4.22370873976244e-128,"B cell"
"Tlr1",24.511793,3.9569368,7.07121439913254e-128,2.63768423500332e-127,"B cell"
"Prkd2",24.504244,1.2839793,1.4214121577688e-128,5.31350124820072e-128,"B cell"
"Cd97",24.49216,1.0010579,9.78436307962752e-129,3.66249310114264e-128,"B cell"
"Snx30",24.457415,2.366685,1.41582481506634e-127,5.27420317113689e-127,"B cell"
"Ssrp1",24.379204,0.8835196,1.75187218048171e-127,6.52429444207755e-127,"B cell"
"Strn4",24.371214,1.2996415,4.08321021554702e-127,1.51863129603607e-126,"B cell"
"Mrpl43",24.349323,0.923672,3.91875464571408e-127,1.45785631809155e-126,"B cell"
"Nubp1",24.302505,1.2547706,1.9331467960497e-126,7.16680067851077e-126,"B cell"
"Mtss1",24.201878,1.4415246,2.12334723895099e-125,7.83438031100892e-125,"B cell"
"Fcrl5",24.142185,6.568168,3.92665291372319e-124,1.4392557981027e-123,"B cell"
"Slc28a2",24.09994,1.8057632,1.99632476927618e-124,7.32494388853288e-124,"B cell"
"Myo1e",24.092329,1.381595,2.34363771584897e-124,8.5947788836495e-124,"B cell"
"Kmo",24.091106,2.39901,5.41453410456064e-124,1.98304996762927e-123,"B cell"
"Tmod3",24.074903,0.90168,1.82573541672153e-124,6.70254818992098e-124,"B cell"
"Snap29",24.016844,1.7100114,2.01859717369677e-123,7.37362667410987e-123,"B cell"
"Dus2l",23.970892,2.443538,8.8805258477125e-123,3.23204706734655e-122,"B cell"
"Rfc2",23.949331,1.2046046,5.2974743983141e-123,1.93052725389871e-122,"B cell"
"D730005E14Rik",23.827456,2.1399024,1.53684716203353e-121,5.55555682749122e-121,"B cell"
"Cbx7",23.784637,1.6177762,2.99402864692796e-121,1.08118995574278e-120,"B cell"
"Nsmce4a",23.727715,0.86352265,4.48644012061388e-121,1.61844345475682e-120,"B cell"
"Dock2",23.720688,1.7041645,1.31100626132823e-120,4.71833458220017e-120,"B cell"
"Tfeb",23.70621,1.5349334,1.66405990693159e-120,5.98743291920254e-120,"B cell"
"Crisp3",23.685883,7.7881937,1.05689695784115e-119,3.78422390692044e-119,"B cell"
"Rsbn1l",23.628765,0.9108034,4.29655531155669e-120,1.54195273246148e-119,"B cell"
"Gripap1",23.580814,1.4676309,2.76179086152477e-119,9.86576612350176e-119,"B cell"
"Cct4",23.55371,0.62708384,1.4820421990788e-119,5.3037299366005e-119,"B cell"
"Rab4b",23.530346,1.0026933,5.06167897679859e-119,1.8049086330946e-118,"B cell"
"Smc6",23.526112,0.7974978,3.778567905759e-119,1.34840922368805e-118,"B cell"
"Tap1",23.503859,1.0780816,7.24114836340327e-119,2.58140912591388e-118,"B cell"
"Atp2a3",23.458254,1.542044,3.88751450997174e-118,1.37915620523233e-117,"B cell"
"2410006H16Rik",23.428541,0.60032386,2.32721143836693e-118,8.27089875759663e-118,"B cell"
"Cib1",23.404253,0.9162476,7.2589539870395e-118,2.57194956613838e-117,"B cell"
"Hnrnpu",23.403206,0.5426431,3.44737664010177e-118,1.22363412052159e-117,"B cell"
"Rest",23.395391,1.2387775,1.27545519675341e-117,4.51337361311748e-117,"B cell"
"Mak16",23.394913,1.3266033,1.47477627066114e-117,5.21604686582157e-117,"B cell"
"Zc3h12d",23.327261,3.2295122,1.81499182002779e-116,6.37399120247399e-116,"B cell"
"Tpd52",23.298115,0.9675291,6.53795853840384e-117,2.30417521045873e-116,"B cell"
"Arl6ip1",23.28943,0.5512224,2.3699125993505e-117,8.37136597197623e-117,"B cell"
"Psmb10",23.276379,0.78365654,7.39882567083761e-117,2.60691096339485e-116,"B cell"
"Lsm4",23.23859,0.6191804,1.71396862490535e-116,6.02225068836634e-116,"B cell"
"Esco1",23.216812,1.4399983,8.39263184966758e-116,2.94143574972866e-115,"B cell"
"Rab8a",23.188494,0.92336774,8.92736615269066e-116,3.12727388554622e-115,"B cell"
"Trappc5",23.15706,1.1007177,2.23408995794249e-115,7.81819163009488e-115,"B cell"
"Anp32b",23.125582,0.5734371,1.36295208296682e-115,4.77204626433127e-115,"B cell"
"Smek2",23.113781,1.0356436,5.12715387045015e-115,1.78929829607763e-114,"B cell"
"A530032D15Rik",23.108198,3.4756677,2.44343136245454e-114,8.48677844229782e-114,"B cell"
"Cep110",23.06562,1.3635975,2.10860872680041e-114,7.32932386661385e-114,"B cell"
"Bmp2k",23.060526,2.3732665,4.64681951690337e-114,1.61156887132067e-113,"B cell"
"Uvrag",23.060043,1.3556076,2.24601374383406e-114,7.80303402243921e-114,"B cell"
"Edaradd",23.01257,3.518235,1.82558814909097e-113,6.3093377913345e-113,"B cell"
"Tespa1",22.982948,1.7002689,1.25514965866607e-113,4.34434072558188e-113,"B cell"
"Gramd3",22.961874,1.3451947,1.63628985226981e-113,5.65792127010633e-113,"B cell"
"Hmgn1",22.958193,0.50994384,5.24792021597604e-114,1.81913090952695e-113,"B cell"
"Unc119",22.9501,1.2765235,1.98589069940633e-113,6.85824471010558e-113,"B cell"
"Pgap1",22.934086,2.230441,7.41125740810975e-113,2.55187025422448e-112,"B cell"
"BC094916",22.909506,3.2177448,1.54549710521525e-112,5.31231239548186e-112,"B cell"
"Elf1",22.89904,0.7081905,3.06339506100667e-113,1.05662841041313e-112,"B cell"
"Brwd1",22.887934,1.1698166,8.44615273345133e-113,2.9067711298486e-112,"B cell"
"Dennd1c",22.859509,1.8758651,2.46264366537167e-112,8.45645349423756e-112,"B cell"
"Pik3c2b",22.84762,2.9623659,5.35773064149235e-112,1.83797358945823e-111,"B cell"
"Morc3",22.829378,1.3808517,3.71807094926241e-112,1.27580147115312e-111,"B cell"
"Dnajc2",22.82708,1.067378,2.88302851928985e-112,9.89756843823281e-112,"B cell"
"Emg1",22.76277,0.64546156,5.62902537271855e-112,1.93056571110162e-111,"B cell"
"Nfkb2",22.753916,1.1256711,1.36024368879872e-111,4.65600009632824e-111,"B cell"
"Itgb7",22.705929,1.1088612,2.52310965358362e-111,8.61520958732832e-111,"B cell"
"H2-T23",22.6476,0.8496007,8.33552208428019e-111,2.83852257669434e-110,"B cell"
"Nop56",22.634975,0.8967459,1.41660077214276e-110,4.81928136583561e-110,"B cell"
"Pisd-ps1",22.6094,2.5949807,8.22730297978833e-110,2.78599573781643e-109,"B cell"
"Neurl3",22.607727,1.423461,3.63874452965147e-110,1.23608986328155e-109,"B cell"
"Gmip",22.568228,1.805683,1.35324915320286e-109,4.5746919528259e-109,"B cell"
"Sdhaf2",22.559574,1.2256436,1.04593397014717e-109,3.54010376815432e-109,"B cell"
"Prorsd1",22.52807,1.1302273,1.88955875947348e-109,6.37840627803839e-109,"B cell"
"Phip",22.523901,1.0411537,1.87334742089428e-109,6.32675144256895e-109,"B cell"
"Tmem55b",22.474957,1.1154709,5.75607443955084e-109,1.93879294151917e-108,"B cell"
"Tank",22.464148,1.2870635,8.45896666541124e-109,2.84644126055571e-108,"B cell"
"H2-K2",22.452623,1.5732735,1.24082830521274e-108,4.1723601055233e-108,"B cell"
"Stk10",22.423668,1.479263,2.04390134550216e-108,6.86776505689974e-108,"B cell"
"Trim59",22.41915,1.9477885,3.57491607026338e-108,1.19947955203992e-107,"B cell"
"Sema4d",22.403526,1.3431947,2.98607610217158e-108,1.0023912567719e-107,"B cell"
"Prkcd",22.379778,1.1286727,4.31612238713816e-108,1.44747626478801e-107,"B cell"
"Lta",22.334063,3.7645733,3.62516580701642e-107,1.20905446093617e-106,"B cell"
"Fkbp3",22.304516,0.684804,1.16828169337487e-107,3.90859155334572e-107,"B cell"
"Sirt7",22.300081,1.0635217,2.16227384027774e-107,7.22366549808169e-107,"B cell"
"Rasal3",22.286865,1.4576863,3.40384492314915e-107,1.13578440017161e-106,"B cell"
"Arhgap17",22.281406,1.3419344,4.32802911823705e-107,1.44208935746716e-106,"B cell"
"Pisd-ps3",22.27367,1.1855057,4.31320025707438e-107,1.43749247734576e-106,"B cell"
"Parvg",22.192848,1.6047107,3.38478060617503e-106,1.12189359091816e-105,"B cell"
"Mapk11",22.179745,2.8894317,7.62174756813149e-106,2.52084456868516e-105,"B cell"
"Haao",22.15748,2.0521088,8.47423407366719e-106,2.80213331447793e-105,"B cell"
"Lrrk2",22.017927,1.7237372,1.43541123827481e-104,4.71472412639753e-104,"B cell"
"4930523C07Rik",21.99738,0.6333665,4.99557337946965e-105,1.64366289330175e-104,"B cell"
"Ryr1",21.967983,3.1232755,7.02526118756028e-104,2.30114496451827e-103,"B cell"
"Phb2",21.922546,0.64762014,4.15601800133473e-104,1.36259836543996e-103,"B cell"
"Lactb",21.911583,1.3694729,1.063934303213e-103,3.48167123531458e-103,"B cell"
"Calhm2",21.8953,1.6884443,1.6973693877668e-103,5.55064111982656e-103,"B cell"
"Slc12a6",21.886925,1.2885699,1.75576911013378e-103,5.74026814987608e-103,"B cell"
"Ppp1r11",21.884151,0.70927256,9.65409197338276e-104,3.15999563511548e-103,"B cell"
"Ift140",21.864061,2.8511028,5.71873584621601e-103,1.86441502845839e-102,"B cell"
"Cpsf2",21.852177,1.3079363,3.59977931220194e-103,1.17524689974585e-102,"B cell"
"Lmbrd1",21.817001,0.92474407,5.01490447982303e-103,1.63533579910088e-102,"B cell"
"Csnk1g3",21.797497,1.1061063,9.28185692491222e-103,3.02110662267251e-102,"B cell"
"Pkp3",21.794527,1.3865837,1.07063588350022e-102,3.48231825565572e-102,"B cell"
"Tcof1",21.791416,1.2468857,1.14671052445807e-102,3.728885122864e-102,"B cell"
"Irf4",21.775482,2.7261434,3.06692397122567e-102,9.9544529268903e-102,"B cell"
"Rab30",21.774738,2.73234,3.32960109711374e-102,1.07969664274215e-101,"B cell"
"Celf2",21.680248,0.6738346,5.19586321573181e-102,1.68330490635798e-101,"B cell"
"Set",21.64742,0.5412986,1.03467737667271e-101,3.34659473993047e-101,"B cell"
"Bod1l",21.640625,0.88375723,1.8566046704066e-101,5.99531283153104e-101,"B cell"
"Pax5",21.57684,6.229751,2.89929283632175e-100,9.32125994790647e-100,"B cell"
"Cd1d1",21.576532,1.6437782,1.14085527977674e-100,3.67635332170647e-100,"B cell"
"Pdcd2",21.56083,1.2674755,1.36138957463759e-100,4.38498479142292e-100,"B cell"
"Serpina3g",21.534624,1.7668282,2.46188911475586e-100,7.92048956933588e-100,"B cell"
"Gm11346",21.509417,2.0716836,5.55097511631562e-100,1.78258649582998e-99,"B cell"
"Ddx25",21.507637,6.0007834,1.18324811392746e-99,3.79189617725234e-99,"B cell"
"Cd180",21.492928,4.199411,1.44385319146869e-99,4.62385099572938e-99,"B cell"
"5830416P10Rik",21.48361,2.3828044,1.10842995114306e-99,3.55376631733361e-99,"B cell"
"Trim30b",21.450989,3.3323348,2.95990764381338e-99,9.45716646993943e-99,"B cell"
"Nsd1",21.44667,1.013876,1.15916179041789e-99,3.71556327064413e-99,"B cell"
"Zfp292",21.428902,1.0518004,1.655157439034e-99,5.29688430087178e-99,"B cell"
"Chd2",21.393873,1.0710409,3.64925002884268e-99,1.164631124519e-98,"B cell"
"5033414D02Rik",21.359945,0.9942998,6.7285177044687e-99,2.14293513987437e-98,"B cell"
"Nt5c",21.357834,0.7771504,5.25545596519308e-99,1.67455258620858e-98,"B cell"
"Tmem134",21.333097,0.6278827,8.20040994900654e-99,2.60992013946319e-98,"B cell"
"Zfp622",21.32202,0.9280461,1.36098587001033e-98,4.32464832148225e-98,"B cell"
"Hdac1",21.27758,0.776956,2.72465316061189e-98,8.63416723170455e-98,"B cell"
"Eif3g",21.247028,0.61719346,4.52567324257681e-98,1.43186130022527e-97,"B cell"
"Arpc4",21.240646,0.57123053,4.14950771383953e-98,1.31344467677035e-97,"B cell"
"Cerk",21.22535,1.2556299,1.28080805589462e-97,4.04494758305557e-97,"B cell"
"Sla",21.184511,1.1238354,2.12359835127864e-97,6.70050150683363e-97,"B cell"
"Sharpin",21.181992,1.2798592,3.15412978084379e-97,9.94533197715207e-97,"B cell"
"Ppcdc",21.169497,1.7286909,5.16806109979254e-97,1.6273372216741e-96,"B cell"
"Rassf2",21.090769,1.5736753,2.34429607869241e-96,7.36181947021816e-96,"B cell"
"Fam107b",21.055922,0.8093027,2.84062619808682e-96,8.91240867783787e-96,"B cell"
"Llph",21.05366,0.6713834,2.49874556494011e-96,7.84330034036782e-96,"B cell"
"Gm19897",21.034794,3.01598,1.19535023283811e-95,3.73188396307228e-95,"B cell"
"Gemin7",21.031221,0.7462674,4.29231226903438e-96,1.34458323801142e-95,"B cell"
"Prrc2c",20.999796,0.629176,6.84704645143569e-96,2.14197154270643e-95,"B cell"
"Akna",20.992868,1.3835832,1.33179989843801e-95,4.15415334666268e-95,"B cell"
"Plxnc1",20.978006,1.9001602,2.55145414340675e-95,7.94070939645994e-95,"B cell"
"Ctso",20.93499,1.059677,3.57543143408936e-95,1.11076949328181e-94,"B cell"
"Thrap3",20.933699,0.79499435,3.23664160450588e-95,1.00596757705573e-94,"B cell"
"Sys1",20.865988,0.68668306,1.16133320354296e-94,3.59984848063273e-94,"B cell"
"Rassf5",20.864983,1.1332325,1.53446636061553e-94,4.75329466090984e-94,"B cell"
"Bnip1",20.86293,1.6525702,2.38190681815573e-94,7.37347672126883e-94,"B cell"
"Mat2b",20.858002,0.7527333,1.32038120128089e-94,4.09194717342636e-94,"B cell"
"Wibg",20.843834,1.2108853,2.71649615223619e-94,8.40363176339554e-94,"B cell"
"Slamf6",20.837265,2.2529602,4.80559214346473e-94,1.48268280649762e-93,"B cell"
"Bid",20.818521,1.6396357,5.72499838866943e-94,1.76556718140601e-93,"B cell"
"Pdcd1lg2",20.797586,3.7192504,1.48435740616559e-93,4.56657225441574e-93,"B cell"
"Lrch4",20.754028,1.5017679,1.88803344538152e-93,5.80590094834463e-93,"B cell"
"Syvn1",20.702805,1.4707301,5.22956928536085e-93,1.6024836896656e-92,"B cell"
"Ctcf",20.699663,0.84614575,3.36659576588262e-93,1.03389321987319e-92,"B cell"
"Fam134b",20.665487,1.0334381,7.6811370436557e-93,2.35267566083017e-92,"B cell"
"Cacybp",20.659674,0.7237735,7.19025806138131e-93,2.20280771286288e-92,"B cell"
"Kynu",20.634222,2.973051,3.3854312074776e-92,1.03465615453997e-91,"B cell"
"Il9r",20.611675,5.6214657,6.71272015932631e-92,2.04884405476829e-91,"B cell"
"Kctd14",20.573824,2.863326,1.114230703944e-91,3.3948797613492e-91,"B cell"
"Lsm5",20.527996,0.65618634,8.27746422323085e-92,2.52421860792107e-91,"B cell"
"Dmxl1",20.498133,1.3774695,2.86008317991353e-91,8.69138134633841e-91,"B cell"
"Exosc6",20.482718,1.0847508,3.08231773831105e-91,9.36263260637751e-91,"B cell"
"Gm6377",20.334867,2.3764443,8.93033761958801e-90,2.69205781728637e-89,"B cell"
"Prpf4b",20.33256,0.7944276,4.67519038953609e-90,1.41209211136324e-89,"B cell"
"Nme1",20.309347,0.5495566,5.99714753134055e-90,1.81019711153061e-89,"B cell"
"Hdac10",20.279268,1.9996766,2.6579135498169e-89,7.98808603778087e-89,"B cell"
"Arid4b",20.270119,0.7936927,1.59906200452911e-89,4.81413109105747e-89,"B cell"
"Ankrd44",20.264439,1.1898721,2.27987771762704e-89,6.85786035157434e-89,"B cell"
"Rfc1",20.248043,1.039191,3.14613142768151e-89,9.45129382925212e-89,"B cell"
"Slc9a7",20.212835,3.7278502,1.35706071746736e-88,4.06097210831107e-88,"B cell"
"Chd7",20.154688,1.3104899,1.99090560788093e-88,5.95389838180676e-88,"B cell"
"Stk4",20.097078,1.0479671,5.3968149269974e-88,1.60910388945665e-87,"B cell"
"Sfrs18",20.063745,0.64711016,6.67416686235361e-88,1.98953055440738e-87,"B cell"
"Hip1r",20.042128,1.5180331,2.14942469192211e-87,6.38270928674227e-87,"B cell"
"Dennd5b",20.034477,1.3528217,2.01753618758085e-87,5.99618302034863e-87,"B cell"
"Card6",20.006115,2.419313,5.55323132489314e-87,1.64587041247259e-86,"B cell"
"Cd69",20.005295,1.9569453,4.59438258428632e-87,1.36255645410843e-86,"B cell"
"Hps3",19.945335,1.6868013,1.4769775276531e-86,4.35975223276803e-86,"B cell"
